user_id,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before,search_term_count,last_30days_sp_impressions,last_30days_sp_clicks,sp_ctr_30d,last_30days_sb_impressions,last_30days_sb_clicks,sb_ctr_30d,avg_click_interval_seconds,impression_day_count,click_day_count,last_impression_time_diff_seconds,last_click_time_diff_seconds
AMZN_USR_22278,1,10,3,2,1,1,0,"","","",2,196.5000,6,2,196.5000,6,1,75.0000,3,2024-12-28T19:29:35.000Z,24,10,3,0.3,"","",0.0,830867.3333333334,8,3,375696,673933
AMZN_USR_42513,1,7,4,6,2,2,1,"","","","","","","","","","","","",2024-12-31T14:55:13.000Z,18,7,4,0.5714285714285714,"","",0.0,1209721.3333333333,8,4,32687,110789
AMZN_USR_49558,1,19,3,8,2,1,0,"","","",2,60.9800,4,2,60.9800,4,0,0.0000,0,2024-12-31T12:48:20.000Z,55,19,3,0.15789473684210525,"","",0.0,833771.3333333334,16,3,382075,1014909
AMZN_USR_37451,1,11,3,4,1,1,0,"","","","","","","","","","","","",2024-12-31T02:05:54.000Z,24,11,3,0.2727272727272727,"","",0.0,211330.0,11,3,78846,1262924
AMZN_USR_28126,1,12,0,8,0,4,0,"","","","","","","","","","","","",2024-12-29T14:52:49.000Z,52,12,0,0.0,"","",0.0,"",11,0,205631,""
AMZN_USR_46593,1,19,5,11,1,6,0,"","","","","","","","","","","","",2024-12-31T15:05:42.000Z,39,19,5,0.2631578947368421,"","",0.0,1148388.4,24,5,32058,1211241
AMZN_USR_24183,1,28,4,14,0,5,0,1,120.0000,6,3,169.9600,10,2,129.9600,9,1,15.9900,3,2024-12-31T19:38:06.000Z,70,28,4,0.14285714285714285,"","",0.0,291988.0,19,3,15714,1613037
AMZN_USR_46905,1,9,0,6,0,3,0,"","","","","","","","","","","","",2024-12-30T13:58:10.000Z,19,9,0,0.0,"","",0.0,"",7,0,177230,""
AMZN_USR_47995,1,36,8,19,4,6,1,"","","",5,310.9200,16,3,145.9500,9,1,41.9700,3,2024-12-30T14:21:14.000Z,109,36,8,0.2222222222222222,13,2,0.15384615384615385,1117896.509090909,27,10,201022,12909
AMZN_USR_36690,1,17,4,6,1,2,1,"","","","","","","","","","","","",2024-12-31T14:09:16.000Z,58,17,4,0.23529411764705882,9,2,0.2222222222222222,751899.7333333333,18,6,154133,238028
AMZN_USR_20246,1,33,6,20,2,5,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T12:30:51.000Z,82,33,6,0.18181818181818182,"","",0.0,890284.7333333333,21,5,41349,188064
AMZN_USR_43253,1,14,3,9,1,3,1,1,100.0000,4,1,43.5000,3,0,0.0000,0,0,0.0000,0,2024-12-30T02:06:28.000Z,42,14,3,0.21428571428571427,7,1,0.14285714285714285,984932.0,17,6,165212,167358
AMZN_USR_31349,1,27,8,19,5,8,1,"","","",6,492.9700,16,5,436.9700,14,1,39.0000,3,2024-12-31T09:42:32.000Z,55,27,8,0.2962962962962963,"","",0.0,961170.4285714285,15,8,51448,217179
AMZN_USR_47093,1,9,2,4,2,4,1,"","","","","","","","","","","","",2024-12-31T21:22:31.000Z,19,9,2,0.2222222222222222,"","",0.0,1647081.7454545454,26,10,56306,9449
AMZN_USR_41879,1,12,0,5,0,2,0,"","","","","","","","","","","","",2024-12-31T12:32:58.000Z,92,12,0,0.0,23,4,0.17391304347826086,576169.0,18,4,41222,945306
AMZN_USR_22419,1,7,4,7,2,4,0,"","","",1,111.9600,4,0,0.0000,0,0,0.0000,0,2024-12-31T21:17:54.000Z,102,7,4,0.5714285714285714,11,1,0.09090909090909091,800424.4,13,5,9726,545459
AMZN_USR_41871,1,24,5,13,2,4,1,1,58.0000,4,4,354.9000,14,1,100.0000,4,1,100.0000,4,2024-12-31T20:24:40.000Z,134,24,5,0.20833333333333334,30,7,0.23333333333333334,912830.4102564103,25,13,42942,187839
AMZN_USR_42961,1,18,4,11,1,0,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-29T22:15:37.000Z,38,18,4,0.2222222222222222,"","",0.0,1007360.6666666666,15,4,441814,613171
AMZN_USR_29047,1,22,11,16,4,6,2,"","","","","","","","","","","","",2024-12-31T16:38:19.000Z,63,22,11,0.5,"","",0.0,1697982.4476190477,37,18,26501,162083
AMZN_USR_34909,1,11,3,9,1,3,0,"","","","","","","","","","","","",2024-12-30T12:58:11.000Z,24,11,3,0.2727272727272727,"","",0.0,2203235.066666667,19,6,126109,615951
AMZN_USR_46028,1,19,1,6,1,3,0,"","","","","","","","","","","","",2024-12-30T19:19:06.000Z,43,19,1,0.05263157894736842,"","",0.0,"",15,1,125642,1160441
AMZN_USR_19961,1,21,1,13,1,4,0,"","","","","","","","","","","","",2024-12-31T18:22:22.000Z,34,21,1,0.047619047619047616,"","",0.0,2061723.3333333333,25,3,143298,837050
AMZN_USR_29956,1,20,3,13,3,6,0,"","","",1,60.0000,4,0,0.0000,0,0,0.0000,0,2024-12-31T20:02:32.000Z,130,20,3,0.15,9,2,0.2222222222222222,769481.2,16,5,14248,710330
AMZN_USR_48240,1,20,3,11,2,2,0,"","","","","","","","","","","","",2024-12-31T17:05:41.000Z,33,20,3,0.15,"","",0.0,986627.619047619,20,7,24859,85466
AMZN_USR_29965,1,11,2,5,0,2,0,"","","","","","","","","","","","",2024-12-30T03:01:32.000Z,54,11,2,0.18181818181818182,"","",0.0,286748.0,22,2,161908,1314476
AMZN_USR_36467,1,13,2,7,0,0,0,"","","","","","","","","","","","",2024-12-31T16:00:50.000Z,29,13,2,0.15384615384615385,"","",0.0,1232836.3333333333,26,4,573303,1305770
AMZN_USR_20261,1,8,1,5,0,4,0,"","","","","","","","","","","","",2024-12-31T13:10:19.000Z,68,8,1,0.125,"","",0.0,"",7,1,181113,2248324
AMZN_USR_19303,1,20,5,10,3,5,1,"","","","","","","","","","","","",2024-12-31T00:48:38.000Z,49,20,5,0.25,"","",0.0,1169287.8,19,5,83482,93917
AMZN_USR_22359,1,25,12,13,10,6,3,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T03:54:51.000Z,66,25,12,0.48,"","",0.0,695325.0,18,10,88327,72309
AMZN_USR_49531,1,11,2,4,1,1,1,"","","","","","","","","","","","",2024-12-31T20:14:35.000Z,90,11,2,0.18181818181818182,26,7,0.2692307692307692,835315.8222222222,20,8,13525,133436
AMZN_USR_23900,1,5,3,2,2,0,0,1,63.9600,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-29T18:30:38.000Z,58,5,3,0.6,19,4,0.21052631578947367,1006617.5238095238,22,13,100147,107758
AMZN_USR_48884,1,19,4,13,3,5,1,"","","","","","","","","","","","",2024-12-31T07:01:34.000Z,40,19,4,0.21052631578947367,"","",0.0,507701.5,15,4,121854,416093
AMZN_USR_43728,1,31,4,15,0,5,0,"","","","","","","","","","","","",2024-12-30T23:18:50.000Z,53,31,4,0.12903225806451613,"","",0.0,572634.6666666666,22,3,88870,1557258
AMZN_USR_51316,1,24,5,14,3,5,2,"","","","","","","","","","","","",2024-12-30T13:17:44.000Z,44,24,5,0.20833333333333334,"","",0.0,1225070.8,15,5,124936,220744
AMZN_USR_36070,1,12,4,5,2,2,0,"","","","","","","","","","","","",2024-12-31T08:17:36.000Z,71,12,4,0.3333333333333333,23,5,0.21739130434782608,880896.1333333333,23,7,17807,460969
AMZN_USR_34148,1,11,3,5,2,2,2,"","","","","","","","","","","","",2024-12-30T21:30:12.000Z,46,11,3,0.2727272727272727,"","",0.0,869218.6666666666,9,3,95388,189911
AMZN_USR_27828,1,11,1,7,1,2,0,"","","","","","","","","","","","",2024-12-31T12:37:52.000Z,22,11,1,0.09090909090909091,"","",0.0,"",9,1,40928,989123
AMZN_USR_40625,1,8,1,2,1,0,0,"","","","","","","","","","","","",2024-12-26T09:16:15.000Z,16,8,1,0.125,"","",0.0,2113116.0,5,2,659196,485025
AMZN_USR_26519,1,21,8,13,5,6,0,"","","","","","","","","","","","",2024-12-31T16:22:57.000Z,46,21,8,0.38095238095238093,"","",0.0,858739.9285714285,17,6,27423,478060
AMZN_USR_18285,1,30,6,15,1,3,0,"","","","","","","","","","","","",2024-12-31T03:59:46.000Z,140,30,6,0.2,24,3,0.125,608302.4444444445,29,8,72014,771919
AMZN_USR_20638,1,33,6,19,1,6,1,5,501.8900,13,1,59.9600,5,0,0.0000,0,0,0.0000,0,2024-12-31T21:02:14.000Z,67,33,6,0.18181818181818182,"","",0.0,866125.4,19,5,10666,51718
AMZN_USR_42830,1,11,0,5,0,2,0,"","","","","","","","","","","","",2024-12-30T22:26:13.000Z,18,11,0,0.0,"","",0.0,"",8,0,92027,""
AMZN_USR_39694,1,33,9,15,6,7,2,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T16:32:20.000Z,59,33,9,0.2727272727272727,"","",0.0,1931146.3626373627,28,12,44176,26860
AMZN_USR_31522,1,17,7,13,4,2,0,"","","","","","","","","","","","",2024-12-30T16:59:48.000Z,41,17,7,0.4117647058823529,"","",0.0,1677441.2777777778,19,9,111612,474649
AMZN_USR_36191,1,10,2,5,2,0,1,"","","",1,103.9600,4,1,103.9600,4,1,103.9600,4,2024-12-28T13:34:00.000Z,29,10,2,0.2,"","",0.0,732369.0,10,2,537246,395965
AMZN_USR_27346,1,31,4,15,3,4,1,"","","","","","","","","","","","",2024-12-31T17:02:19.000Z,109,31,4,0.12903225806451613,"","",0.0,882117.6666666666,22,4,82006,401070
AMZN_USR_23701,1,22,5,11,1,4,0,"","","","","","","","","","","","",2024-12-31T05:00:11.000Z,66,22,5,0.22727272727272727,"","",0.0,718338.0,20,5,68389,1042868
AMZN_USR_18241,1,13,4,7,1,4,0,"","","","","","","","","","","","",2024-12-31T16:01:57.000Z,44,13,4,0.3076923076923077,13,1,0.07692307692307693,467472.4,14,4,22199,450132
AMZN_USR_38754,1,39,6,17,3,4,1,"","","","","","","","","","","","",2024-12-31T18:14:03.000Z,147,39,6,0.15384615384615385,19,6,0.3157894736842105,1039739.5641025641,24,12,20757,134177
AMZN_USR_27830,1,10,2,8,2,3,2,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T13:09:30.000Z,44,10,2,0.2,15,1,0.06666666666666667,1392680.3333333333,17,3,39030,186714
AMZN_USR_43798,1,24,7,12,5,8,1,"","","","","","","","","","","","",2024-12-31T14:02:02.000Z,54,24,7,0.2916666666666667,"","",0.0,2286204.0,37,12,35878,399534
AMZN_USR_33249,1,28,4,10,2,4,1,"","","","","","","","","","","","",2024-12-30T03:16:54.000Z,81,28,4,0.14285714285714285,"","",0.0,1236355.3333333333,20,4,160986,421644
AMZN_USR_31579,1,15,6,6,3,2,0,"","","","","","","","","","","","",2024-12-30T07:03:53.000Z,59,15,6,0.4,"","",0.0,1796687.303030303,26,11,172346,476561
AMZN_USR_24130,1,28,3,15,0,6,0,"","","",1,50.0000,2,0,0.0000,0,0,0.0000,0,2024-12-31T21:21:02.000Z,96,28,3,0.10714285714285714,29,3,0.10344827586206896,1444702.9642857143,40,8,9538,102056
AMZN_USR_23568,1,14,5,8,1,1,0,"","","","","","","","","","","","",2024-12-30T03:38:09.000Z,36,14,5,0.35714285714285715,"","",0.0,552656.2,11,3,272024,879628
AMZN_USR_43254,1,21,2,11,1,5,0,"","","",1,25.0000,1,1,25.0000,1,0,0.0000,0,2024-12-31T13:49:12.000Z,65,21,2,0.09523809523809523,17,2,0.11764705882352941,1124287.5,21,4,98162,117655
AMZN_USR_21009,1,17,9,8,3,5,0,"","","","","","","","","","","","",2024-12-30T17:33:24.000Z,99,17,9,0.5294117647058824,11,3,0.2727272727272727,863234.696969697,21,11,128861,126069
AMZN_USR_37272,1,10,2,5,2,1,1,"","","","","","","","","","","","",2024-12-31T14:36:51.000Z,65,10,2,0.2,15,5,0.3333333333333333,861088.0,17,7,33789,157426
AMZN_USR_25767,1,26,4,8,1,2,1,"","","",1,58.0000,4,0,0.0000,0,0,0.0000,0,2024-12-31T10:05:30.000Z,101,26,4,0.15384615384615385,24,5,0.20833333333333334,987121.4444444445,27,7,31888,63455
AMZN_USR_37518,1,10,3,1,0,0,0,"","","","","","","","","","","","",2024-12-29T23:11:57.000Z,28,10,3,0.3,"","",0.0,1241842.8214285714,22,8,940911,1490309
AMZN_USR_50987,1,16,3,7,1,1,0,"","","","","","","","","","","","",2024-12-30T07:39:26.000Z,65,16,3,0.1875,"","",0.0,802239.3333333334,13,3,350250,1250061
AMZN_USR_22815,1,11,2,5,0,2,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T20:49:10.000Z,24,11,2,0.18181818181818182,"","",0.0,102856.0,11,2,97850,1794213
AMZN_USR_24673,1,16,2,4,1,1,1,"","","","","","","","","","","","",2024-12-31T14:24:14.000Z,61,16,2,0.125,"","",0.0,1814065.0,12,2,396933,146873
AMZN_USR_46691,1,14,0,7,0,1,0,"","","",1,41.9900,1,0,0.0000,0,0,0.0000,0,2024-12-31T09:21:34.000Z,58,14,0,0.0,14,2,0.14285714285714285,127974.0,19,2,66847,1226305
AMZN_USR_22394,1,28,7,14,3,0,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T15:34:47.000Z,49,28,7,0.25,"","",0.0,1777959.0545454544,26,10,433056,30313
AMZN_USR_39473,1,23,2,10,2,5,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T09:59:15.000Z,45,23,2,0.08695652173913043,"","",0.0,651804.0,17,2,50445,247457
AMZN_USR_38427,1,13,1,12,0,2,0,1,160.0000,4,1,29.0000,2,1,29.0000,2,1,29.0000,2,2024-12-29T23:51:29.000Z,90,13,1,0.07692307692307693,"","",0.0,1655315.0,23,3,325697,1882684
AMZN_USR_22584,1,11,1,6,1,3,0,"","","",2,195.9400,9,1,111.9600,5,0,0.0000,0,2024-12-31T08:52:22.000Z,20,11,1,0.09090909090909091,"","",0.0,"",12,1,54458,1089824
AMZN_USR_36655,1,31,1,15,1,4,0,3,204.5000,8,"","","","","","","","","",2024-12-31T08:17:26.000Z,52,31,1,0.03225806451612903,"","",0.0,"",21,1,56554,845705
AMZN_USR_24990,1,24,4,13,4,7,2,"","","","","","","","","","","","",2024-12-31T19:17:54.000Z,40,24,4,0.16666666666666666,"","",0.0,340576.5,17,3,16926,95011
AMZN_USR_20284,1,12,3,8,1,1,0,"","","","","","","","","","","","",2024-12-27T08:38:56.000Z,73,12,3,0.25,23,6,0.2608695652173913,1005082.1538461539,25,13,76292,164066
AMZN_USR_33207,1,22,4,11,2,2,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T10:55:03.000Z,54,22,4,0.18181818181818182,"","",0.0,1235434.5,20,4,168121,325646
AMZN_USR_33284,1,10,5,4,2,1,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T10:25:45.000Z,42,10,5,0.5,"","",0.0,1583926.4222222222,17,10,414573,313045
AMZN_USR_40386,1,8,2,3,1,2,0,"","","","","","","","","","","","",2024-12-31T06:40:58.000Z,23,8,2,0.25,"","",0.0,1988229.0,8,2,62342,503024
AMZN_USR_33929,1,12,3,4,3,0,1,"","","","","","","","","","","","",2024-12-31T02:26:10.000Z,28,12,3,0.25,"","",0.0,2481080.4,26,5,552337,397923
AMZN_USR_26506,1,10,3,7,2,1,0,"","","","","","","","","","","","",2024-12-29T22:13:44.000Z,67,10,3,0.3,0,0,0.0,1789271.0,19,5,179176,1157372
AMZN_USR_22456,1,11,6,2,4,1,2,"","","","","","","","","","","","",2024-12-30T17:25:51.000Z,52,11,6,0.5454545454545454,10,2,0.2,1137566.8333333333,15,8,110049,182319
AMZN_USR_28867,1,26,7,14,5,4,0,"","","",3,252.0000,15,0,0.0000,0,0,0.0000,0,2024-12-31T13:39:41.000Z,75,26,7,0.2692307692307692,"","",0.0,1009274.6666666666,22,7,37219,79917
AMZN_USR_47419,1,39,11,26,8,8,2,"","","","","","","","","","","","",2024-12-31T01:41:37.000Z,104,39,11,0.28205128205128205,"","",0.0,854054.6060606061,22,11,140638,142013
AMZN_USR_24628,1,11,0,2,0,1,0,"","","","","","","","","","","","",2024-12-31T14:09:39.000Z,26,11,0,0.0,"","",0.0,"",8,0,132203,""
AMZN_USR_20683,1,28,3,14,2,5,0,1,60.0000,3,"","","","","","","","","",2024-12-29T22:35:34.000Z,50,28,3,0.10714285714285714,"","",0.0,553639.3333333334,18,3,177866,1036593
AMZN_USR_51918,1,8,1,3,0,1,0,"","","","","","","","","","","","",2024-12-30T21:40:35.000Z,79,8,1,0.125,"","",0.0,"",7,1,409259,2504024
AMZN_USR_22063,1,20,8,11,2,4,1,"","","",2,104.9400,11,0,0.0000,0,0,0.0000,0,2024-12-31T20:28:26.000Z,71,20,8,0.4,"","",0.0,848187.9642857143,18,8,12694,415421
AMZN_USR_50905,1,24,4,15,2,2,0,"","","","","","","","","","","","",2024-12-31T00:08:37.000Z,51,24,4,0.16666666666666666,"","",0.0,2205807.785714286,25,8,92757,593510
AMZN_USR_31469,1,12,2,6,2,1,1,1,125.9700,3,1,38.9700,3,0,0.0000,0,0,0.0000,0,2024-12-29T04:40:00.000Z,41,12,2,0.16666666666666666,5,4,0.8,789939.2,19,9,81571,242400
AMZN_USR_39476,1,28,0,15,0,3,0,"","","","","","","","","","","","",2024-12-31T04:27:37.000Z,45,28,0,0.0,"","",0.0,1089498.6666666667,31,3,135119,3219191
AMZN_USR_35635,1,19,7,9,2,1,0,1,155.9600,4,2,157.9700,5,2,157.9700,5,1,80.0000,2,2024-12-30T04:57:42.000Z,62,19,7,0.3684210526315789,11,2,0.18181818181818182,349041.22222222225,20,6,196765,842847
AMZN_USR_31281,1,10,4,3,2,1,1,"","","","","","","","","","","","",2024-12-31T11:57:13.000Z,22,10,4,0.4,"","",0.0,1942973.7142857143,19,6,43367,245735
AMZN_USR_41853,1,38,10,16,6,8,3,"","","","","","","","","","","","",2024-12-31T01:52:21.000Z,81,38,10,0.2631578947368421,"","",0.0,1055183.0444444444,22,10,166600,79659
AMZN_USR_24590,1,5,4,1,3,0,1,"","","","","","","","","","","","",2024-12-27T15:42:41.000Z,16,5,4,0.8,"","",0.0,736257.5,5,4,725625,375439
AMZN_USR_39686,1,12,1,4,1,1,1,"","","","","","","","","","","","",2024-12-31T21:09:07.000Z,28,12,1,0.08333333333333333,"","",0.0,1851956.6,21,5,10253,337581
AMZN_USR_28197,1,21,3,9,3,2,2,"","","","","","","","","","","","",2024-12-31T12:00:25.000Z,51,21,3,0.14285714285714285,"","",0.0,365854.6666666667,17,3,43175,303554
AMZN_USR_22252,1,13,0,6,0,2,0,"","","","","","","","","","","","",2024-12-31T21:58:48.000Z,20,13,0,0.0,"","",0.0,"",11,0,51110,""
AMZN_USR_44576,1,35,7,17,3,1,2,"","","","","","","","","","","","",2024-12-31T16:37:59.000Z,80,35,7,0.2,"","",0.0,1227355.142857143,21,6,331775,26521
AMZN_USR_46170,1,8,4,5,2,1,1,"","","","","","","","","","","","",2024-12-31T11:01:53.000Z,20,8,4,0.5,"","",0.0,1330645.786231884,33,20,46687,61743
AMZN_USR_19276,1,22,3,11,1,2,0,"","","","","","","","","","","","",2024-12-31T20:28:37.000Z,99,22,3,0.13636363636363635,22,1,0.045454545454545456,1387768.4,38,5,12683,473267
AMZN_USR_43433,1,8,5,5,2,3,0,"","","","","","","","","","","","",2024-12-29T02:01:35.000Z,65,8,5,0.625,"","",0.0,1014807.4,6,5,275516,473059
AMZN_USR_46161,1,20,5,12,3,4,0,1,23.0000,3,"","","","","","","","","",2024-12-31T05:09:41.000Z,50,20,5,0.25,"","",0.0,572941.4,18,5,67819,570903
AMZN_USR_32027,1,24,6,13,1,5,0,"","","",3,222.9400,10,2,96.9700,7,0,0.0000,0,2024-12-31T19:54:12.000Z,50,24,6,0.25,"","",0.0,791735.2363636363,26,10,14748,392811
AMZN_USR_41194,1,32,10,16,7,5,2,"","","","","","","","","","","","",2024-12-31T20:42:51.000Z,77,32,10,0.3125,"","",0.0,1805954.2307692308,33,14,11829,124311
AMZN_USR_28139,1,7,5,5,2,1,0,"","","",2,96.9800,3,0,0.0000,0,0,0.0000,0,2024-12-29T07:38:04.000Z,22,7,5,0.7142857142857143,"","",0.0,604710.2,6,5,317477,649065
AMZN_USR_40376,1,29,11,16,6,3,3,"","","","","","","","","","","","",2024-12-31T19:02:04.000Z,68,29,11,0.3793103448275862,"","",0.0,1582539.7435897435,33,11,17876,86688
AMZN_USR_32545,1,13,1,6,1,3,1,1,51.9800,2,"","","","","","","","","",2024-12-31T10:00:38.000Z,22,13,1,0.07692307692307693,"","",0.0,"",10,1,50362,79327
AMZN_USR_21746,1,6,0,4,0,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T08:50:22.000Z,36,6,0,0.0,0,0,0.0,1164401.3333333333,11,4,140978,3068457
AMZN_USR_21667,1,10,1,8,0,2,0,"","","","","","","","","","","","",2024-12-31T14:28:14.000Z,29,10,1,0.1,"","",0.0,"",8,1,74895,2038432
AMZN_USR_30730,1,25,3,18,2,7,2,"","","","","","","","","","","","",2024-12-31T19:58:47.000Z,99,25,3,0.12,21,3,0.14285714285714285,1045670.8,23,5,14473,53857
AMZN_USR_25391,1,11,5,9,2,3,1,"","","","","","","","","","","","",2024-12-30T15:45:01.000Z,30,11,5,0.45454545454545453,"","",0.0,1090925.0,10,5,174883,362147
AMZN_USR_50692,1,20,5,10,3,3,0,"","","","","","","","","","","","",2024-12-29T21:42:49.000Z,42,20,5,0.25,"","",0.0,610858.8,16,5,253868,666080
AMZN_USR_50151,1,12,2,7,1,3,1,"","","","","","","","","","","","",2024-12-31T07:11:13.000Z,46,12,2,0.16666666666666666,"","",0.0,1591650.0,12,3,60527,206858
AMZN_USR_51079,1,33,7,20,4,8,1,"","","","","","","","","","","","",2024-12-31T12:52:42.000Z,63,33,7,0.21212121212121213,"","",0.0,1332643.6785714286,31,8,54491,42252
AMZN_USR_40394,1,14,1,11,1,3,0,"","","","","","","","","","","","",2024-12-30T22:46:35.000Z,31,14,1,0.07142857142857142,"","",0.0,"",10,1,90805,491037
AMZN_USR_30558,1,12,5,8,3,3,0,"","","","","","","","","","","","",2024-12-31T05:08:39.000Z,51,12,5,0.4166666666666667,"","",0.0,860704.0,8,5,67881,659458
AMZN_USR_30312,1,9,1,5,0,2,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-29T19:11:37.000Z,19,9,1,0.1111111111111111,"","",0.0,"",9,1,190103,2097743
AMZN_USR_28552,1,15,2,8,1,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T10:16:30.000Z,20,15,2,0.13333333333333333,"","",0.0,1444328.2777777778,23,8,135810,1079223
AMZN_USR_51111,1,20,3,13,3,6,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T07:58:27.000Z,62,20,3,0.15,"","",0.0,250447.33333333334,13,3,57693,742414
AMZN_USR_30715,1,16,1,7,0,3,0,"","","","","","","","","","","","",2024-12-31T09:56:53.000Z,22,16,1,0.0625,"","",0.0,"",12,1,50587,1610625
AMZN_USR_38127,1,17,3,12,1,4,0,"","","","","","","","","","","","",2024-12-31T09:55:08.000Z,35,17,3,0.17647058823529413,"","",0.0,638329.3333333334,15,3,50692,629491
AMZN_USR_38102,1,16,2,6,0,2,0,"","","","","","","","","","","","",2024-12-31T19:10:41.000Z,93,16,2,0.125,27,2,0.07407407407407407,1609218.9523809524,34,7,17359,757725
AMZN_USR_35976,1,13,1,8,0,2,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T11:51:52.000Z,123,13,1,0.07692307692307693,25,4,0.16,2153052.3636363638,49,9,61927,115522
AMZN_USR_48805,1,13,0,9,0,6,0,"","","","","","","","","","","","",2024-12-31T21:43:55.000Z,22,13,0,0.0,"","",0.0,"",12,0,8165,""
AMZN_USR_24861,1,13,1,8,1,3,1,"","","","","","","","","","","","",2024-12-31T20:25:39.000Z,25,13,1,0.07692307692307693,"","",0.0,"",11,1,103057,23627
AMZN_USR_19342,1,23,1,8,0,4,0,"","","","","","","","","","","","",2024-12-31T11:23:27.000Z,38,23,1,0.043478260869565216,"","",0.0,"",20,1,45393,2541816
AMZN_USR_30940,1,34,8,18,3,6,0,"","","","","","","","","","","","",2024-12-31T19:16:29.000Z,65,34,8,0.23529411764705882,"","",0.0,770799.5777777778,23,8,22040,801425
AMZN_USR_33448,1,11,3,4,1,2,1,4,162.0000,18,4,623.8600,23,4,623.8600,23,1,155.9600,7,2024-12-31T05:23:32.000Z,45,11,3,0.2727272727272727,"","",0.0,1070305.3333333333,10,3,66988,323665
AMZN_USR_24323,1,27,6,16,4,5,1,"","","","","","","","","","","","",2024-12-31T18:25:12.000Z,56,27,6,0.2222222222222222,"","",0.0,1049615.3333333333,23,9,184360,85130
AMZN_USR_45605,1,11,2,7,2,2,1,"","","","","","","","","","","","",2024-12-30T20:09:12.000Z,46,11,2,0.18181818181818182,"","",0.0,722706.0,11,2,254241,100248
AMZN_USR_32799,1,30,4,14,4,7,0,"","","","","","","","","","","","",2024-12-30T08:19:52.000Z,75,30,4,0.13333333333333333,"","",0.0,373329.1666666667,20,4,172432,595988
AMZN_USR_32890,1,21,7,10,4,2,1,"","","","","","","","","","","","",2024-12-31T00:51:33.000Z,50,21,7,0.3333333333333333,"","",0.0,802497.619047619,29,6,248206,369927
AMZN_USR_32889,1,21,2,11,2,4,0,"","","",2,104.0000,5,0,0.0000,0,0,0.0000,0,2024-12-30T09:33:40.000Z,41,21,2,0.09523809523809523,"","",0.0,1911542.0,26,3,159821,836439
AMZN_USR_40790,1,7,5,4,2,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T12:38:00.000Z,70,7,5,0.7142857142857143,"","",0.0,756083.4,7,3,40920,469537
AMZN_USR_45316,1,12,2,5,2,2,0,"","","","","","","","","","","","",2024-12-31T15:40:37.000Z,50,12,2,0.16666666666666666,15,3,0.2,1633308.0,25,9,29963,444113
AMZN_USR_38992,1,15,2,8,1,2,0,1,19.9900,1,2,180.0000,7,0,0.0000,0,0,0.0000,0,2024-12-31T08:53:10.000Z,24,15,2,0.13333333333333333,"","",0.0,2026355.0,15,2,54410,541486
AMZN_USR_22219,1,17,7,4,3,1,0,1,162.0000,4,5,479.8600,18,2,227.9200,8,1,59.9600,4,2024-12-29T20:38:43.000Z,40,17,7,0.4117647058823529,"","",0.0,992172.2857142857,14,6,184877,459634
AMZN_USR_49300,1,14,2,6,1,1,0,"","","","","","","","","","","","",2024-12-30T21:07:54.000Z,25,14,2,0.14285714285714285,"","",0.0,1368579.0,13,2,96726,790916
AMZN_USR_51714,1,9,0,3,0,0,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T10:33:38.000Z,68,9,0,0.0,"","",0.0,"",8,1,597995,2593750
AMZN_USR_43112,1,12,2,7,1,2,0,"","","","","","","","","","","","",2024-12-28T05:08:34.000Z,27,12,2,0.16666666666666666,"","",0.0,1152655.3333333333,13,3,327086,863955
AMZN_USR_33495,1,23,5,9,1,5,1,1,29.0000,2,1,84.0000,3,0,0.0000,0,0,0.0000,0,2024-12-31T07:56:28.000Z,51,23,5,0.21739130434782608,"","",0.0,1051633.6,18,5,57812,303706
