user_id,user_id_type,customer_search_term,dma_code,postal_code,device_type,browser_family,operating_system,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before
AMZN_USR_32191,adUserId,buy coffee maker,"","","","","",1,20,1,7,1,1,0,1,0.0000,0,4,0.0000,0,4,0.0000,0,2,0.0000,0,2024-12-30T12:50:45.000Z
AMZN_USR_32191,adUserId,coffee,"","","","","",1,11,1,6,1,3,0,1,0.0000,0,4,0.0000,0,4,0.0000,0,2,0.0000,0,2024-12-29T08:13:38.000Z
AMZN_USR_18573,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,12,0.0000,0,11,0.0000,0,7,0.0000,0,""
AMZN_USR_39834,sisDeviceId,coffee,"","","","","",1,5,6,5,6,5,6,0,0.0000,0,22,0.0000,0,19,0.0000,0,17,0.0000,0,2024-12-31T20:47:53.000Z
AMZN_USR_39834,sisDeviceId,buy coffee maker,"","","","","",1,5,3,5,3,5,3,0,0.0000,0,22,0.0000,0,19,0.0000,0,17,0.0000,0,""
AMZN_USR_34380,sisDeviceId,buy coffee maker,"","","","","",2,2,0,2,0,2,0,0,0.0000,0,44,0.0000,0,37,0.0000,0,31,0.0000,0,""
AMZN_USR_34380,sisDeviceId,coffee,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,44,0.0000,0,37,0.0000,0,31,0.0000,0,""
AMZN_USR_51710,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,12,0.0000,0,8,0.0000,0,5,0.0000,0,""
AMZN_USR_42860,adBrowserId,coffee,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_42860,adBrowserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,1,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_20301,sisDeviceId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,8,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_20301,sisDeviceId,coffee,"","","","","",1,10,0,10,0,10,0,0,0.0000,0,8,0.0000,0,6,0.0000,0,3,0.0000,0,""
AMZN_USR_48288,sisDeviceId,buy coffee maker,"","","","","",1,9,0,9,0,9,0,1,43.5000,3,17,51.9600,4,12,0.0000,0,8,0.0000,0,""
AMZN_USR_48288,sisDeviceId,coffee,"","","","","",2,8,1,8,1,8,1,1,43.5000,3,17,51.9600,4,12,0.0000,0,8,0.0000,0,""
AMZN_USR_36200,adBrowserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_36200,adBrowserId,buy coffee maker,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_38381,adBrowserId,buy coffee maker,"","","","","",1,8,3,8,3,8,3,1,143.9600,4,18,37.9900,1,13,0.0000,0,11,0.0000,0,""
AMZN_USR_38381,adBrowserId,coffee,"","","","","",1,12,5,12,5,12,5,1,143.9600,4,18,37.9900,1,13,0.0000,0,11,0.0000,0,""
AMZN_USR_29871,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,7,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_29871,sisDeviceId,coffee,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,7,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_51852,sisDeviceId,coffee,"","","","","",1,10,0,10,0,10,0,0,0.0000,0,9,0.0000,0,9,0.0000,0,9,0.0000,0,""
AMZN_USR_51852,sisDeviceId,buy coffee maker,"","","","","",1,11,0,11,0,11,0,0,0.0000,0,9,0.0000,0,9,0.0000,0,9,0.0000,0,""
AMZN_USR_45269,adBrowserId,coffee,"","","","","",1,6,3,6,3,6,3,0,0.0000,0,11,0.0000,0,9,0.0000,0,7,0.0000,0,""
AMZN_USR_45269,adBrowserId,buy coffee maker,"","","","","",1,2,1,2,1,2,1,0,0.0000,0,11,0.0000,0,9,0.0000,0,7,0.0000,0,""
AMZN_USR_50413,adUserId,coffee,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,14,0.0000,0,14,0.0000,0,14,0.0000,0,""
AMZN_USR_50413,adUserId,buy coffee maker,"","","","","",1,5,4,5,4,5,4,0,0.0000,0,14,0.0000,0,14,0.0000,0,14,0.0000,0,""
AMZN_USR_39927,sisDeviceId,coffee,"","","","","",1,10,0,10,0,10,0,0,0.0000,0,12,47.9700,3,10,47.9700,3,10,47.9700,3,""
AMZN_USR_39927,sisDeviceId,buy coffee maker,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,12,47.9700,3,10,47.9700,3,10,47.9700,3,""
AMZN_USR_42581,adBrowserId,buy coffee maker,"","","","","",2,11,7,11,7,11,7,0,0.0000,0,16,0.0000,0,13,0.0000,0,12,0.0000,0,""
AMZN_USR_42581,adBrowserId,coffee,"","","","","",2,11,4,11,4,11,4,0,0.0000,0,16,0.0000,0,13,0.0000,0,12,0.0000,0,""
AMZN_USR_42425,adBrowserId,coffee,"","","","","",3,15,3,15,3,15,3,0,0.0000,0,10,29.0000,2,9,29.0000,2,6,29.0000,2,""
AMZN_USR_42425,adBrowserId,buy coffee maker,"","","","","",2,15,2,15,2,15,2,0,0.0000,0,10,29.0000,2,9,29.0000,2,6,29.0000,2,""
AMZN_USR_48802,adUserId,coffee,"","","","","",1,6,2,2,1,1,0,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,2024-12-27T06:07:22.000Z
AMZN_USR_48802,adUserId,buy coffee maker,"","","","","",2,7,1,4,1,2,1,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,2024-12-27T11:22:50.000Z
AMZN_USR_31368,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,18,0.0000,0,10,0.0000,0,7,0.0000,0,""
AMZN_USR_31368,sisDeviceId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,18,0.0000,0,10,0.0000,0,7,0.0000,0,""
AMZN_USR_37391,adBrowserId,buy coffee maker,"","","","","",1,7,1,7,1,7,1,1,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_37391,adBrowserId,coffee,"","","","","",1,5,1,5,1,5,1,1,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_39831,sisDeviceId,coffee,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,19,398.9600,23,14,235.4600,13,12,171.5000,7,""
AMZN_USR_39831,sisDeviceId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,19,398.9600,23,14,235.4600,13,12,171.5000,7,""
AMZN_USR_33566,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,19,369.4300,28,17,369.4300,28,11,369.4300,28,""
AMZN_USR_33566,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,19,369.4300,28,17,369.4300,28,11,369.4300,28,""
AMZN_USR_30245,adBrowserId,coffee,"","","","","",2,9,1,9,1,9,1,0,0.0000,0,33,0.0000,0,33,0.0000,0,33,0.0000,0,""
AMZN_USR_30245,adBrowserId,buy coffee maker,"","","","","",2,9,3,9,3,9,3,0,0.0000,0,33,0.0000,0,33,0.0000,0,33,0.0000,0,""
AMZN_USR_45302,adBrowserId,coffee,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,11,162.0000,4,8,162.0000,4,8,162.0000,4,""
AMZN_USR_45302,adBrowserId,buy coffee maker,"","","","","",1,2,1,2,1,2,1,0,0.0000,0,11,162.0000,4,8,162.0000,4,8,162.0000,4,""
AMZN_USR_30390,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,7,0.0000,0,6,0.0000,0,5,0.0000,0,""
AMZN_USR_51794,adBrowserId,coffee,"","","","","",2,13,2,13,2,13,2,0,0.0000,0,7,0.0000,0,5,0.0000,0,2,0.0000,0,""
AMZN_USR_51794,adBrowserId,buy coffee maker,"","","","","",2,11,1,11,1,11,1,0,0.0000,0,7,0.0000,0,5,0.0000,0,2,0.0000,0,""
AMZN_USR_44879,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,13,0.0000,0,13,0.0000,0,10,0.0000,0,""
AMZN_USR_44879,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,13,0.0000,0,13,0.0000,0,10,0.0000,0,""
AMZN_USR_43760,adBrowserId,coffee,"","","","","",1,21,3,7,1,3,0,0,0.0000,0,8,177.9300,9,4,51.9600,4,2,0.0000,0,2024-12-31T03:10:04.000Z
AMZN_USR_43760,adBrowserId,buy coffee maker,"","","","","",1,25,1,8,1,3,0,0,0.0000,0,8,177.9300,9,4,51.9600,4,2,0.0000,0,2024-12-31T11:01:56.000Z
AMZN_USR_37193,adBrowserId,buy coffee maker,"","","","","",2,28,10,21,8,13,4,0,0.0000,0,18,149.9700,3,15,149.9700,3,10,149.9700,3,2024-12-30T03:53:22.000Z
AMZN_USR_37193,adBrowserId,coffee,"","","","","",2,23,5,16,3,14,2,0,0.0000,0,18,149.9700,3,15,149.9700,3,10,149.9700,3,2024-12-31T11:02:13.000Z
AMZN_USR_33631,adUserId,buy coffee maker,"","","","","",1,9,1,9,1,9,1,0,0.0000,0,19,0.0000,0,16,0.0000,0,11,0.0000,0,""
AMZN_USR_33631,adUserId,coffee,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,19,0.0000,0,16,0.0000,0,11,0.0000,0,""
AMZN_USR_20863,adUserId,coffee,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_20863,adUserId,buy coffee maker,"","","","","",1,5,3,5,3,5,3,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_51149,adBrowserId,buy coffee maker,"","","","","",1,11,2,6,1,3,1,0,0.0000,0,11,0.0000,0,9,0.0000,0,5,0.0000,0,2024-12-30T01:47:32.000Z
AMZN_USR_51149,adBrowserId,coffee,"","","","","",1,10,2,3,1,2,1,0,0.0000,0,11,0.0000,0,9,0.0000,0,5,0.0000,0,2024-12-30T08:35:08.000Z
AMZN_USR_44109,sisDeviceId,buy coffee maker,"","","","","",1,7,1,4,0,2,0,0,0.0000,0,11,0.0000,0,6,0.0000,0,6,0.0000,0,2024-12-30T06:57:14.000Z
AMZN_USR_44109,sisDeviceId,coffee,"","","","","",1,10,3,6,1,5,1,0,0.0000,0,11,0.0000,0,6,0.0000,0,6,0.0000,0,2024-12-30T00:28:58.000Z
AMZN_USR_49960,adUserId,coffee,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_49960,adUserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_21966,sisDeviceId,buy coffee maker,"","","","","",1,2,0,0,0,0,0,1,0.0000,0,8,0.0000,0,2,0.0000,0,2,0.0000,0,2024-12-31T04:14:37.000Z
AMZN_USR_21966,sisDeviceId,coffee,"","","","","",1,1,4,0,0,0,0,1,0.0000,0,8,0.0000,0,2,0.0000,0,2,0.0000,0,2024-12-24T14:35:41.000Z
AMZN_USR_45532,adUserId,buy coffee maker,"","","","","",1,12,2,12,2,12,2,1,0.0000,0,11,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_45532,adUserId,coffee,"","","","","",1,13,4,13,4,13,4,1,0.0000,0,11,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_31400,adBrowserId,coffee,"","","","","",1,1,2,1,1,0,1,0,0.0000,0,17,211.9400,6,9,155.9600,4,9,155.9600,4,2024-12-28T23:14:39.000Z
AMZN_USR_31400,adBrowserId,buy coffee maker,"","","","","",1,4,2,3,1,2,1,0,0.0000,0,17,211.9400,6,9,155.9600,4,9,155.9600,4,2024-12-31T11:46:57.000Z
AMZN_USR_48926,adBrowserId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,26,315.4500,16,24,213.9500,9,17,113.9700,7,""
AMZN_USR_48926,adBrowserId,coffee,"","","","","",1,13,0,13,0,13,0,0,0.0000,0,26,315.4500,16,24,213.9500,9,17,113.9700,7,""
AMZN_USR_27599,adBrowserId,coffee,"","","","","",2,16,0,6,0,2,0,0,0.0000,0,20,149.9700,3,14,149.9700,3,8,149.9700,3,2024-12-28T15:15:03.000Z
AMZN_USR_27599,adBrowserId,buy coffee maker,"","","","","",2,17,3,6,1,1,1,0,0.0000,0,20,149.9700,3,14,149.9700,3,8,149.9700,3,2024-12-31T03:29:02.000Z
AMZN_USR_32819,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,16,0.0000,0,11,0.0000,0,8,0.0000,0,""
AMZN_USR_36017,adBrowserId,coffee,"","","","","",1,7,1,7,1,7,1,"","","","","","","","","","","","",""
AMZN_USR_36017,adBrowserId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,"","","","","","","","","","","","",""
AMZN_USR_19214,adBrowserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,0,0.0000,0,12,77.9700,3,12,77.9700,3,11,77.9700,3,""
AMZN_USR_48719,adBrowserId,buy coffee maker,"","","","","",1,2,1,2,1,2,1,1,0.0000,0,7,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_48719,adBrowserId,coffee,"","","","","",1,11,1,11,1,11,1,1,0.0000,0,7,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_35068,adUserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,16,0.0000,0,9,0.0000,0,4,0.0000,0,""
AMZN_USR_34449,sisDeviceId,coffee,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,4,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_34449,sisDeviceId,buy coffee maker,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,4,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_24971,adBrowserId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,8,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_24971,adBrowserId,coffee,"","","","","",1,5,4,5,4,5,4,0,0.0000,0,8,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_41591,adBrowserId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,"","","","","","","","","","","","",""
AMZN_USR_41591,adBrowserId,coffee,"","","","","",1,9,0,9,0,9,0,"","","","","","","","","","","","",""
AMZN_USR_21047,adBrowserId,coffee,"","","","","",2,15,4,15,4,15,4,0,0.0000,0,21,882.8900,34,17,505.9300,26,14,505.9300,26,""
AMZN_USR_21047,adBrowserId,buy coffee maker,"","","","","",2,14,2,14,2,14,2,0,0.0000,0,21,882.8900,34,17,505.9300,26,14,505.9300,26,""
AMZN_USR_21662,adBrowserId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_21662,adBrowserId,coffee,"","","","","",1,3,1,3,1,3,1,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_43420,adUserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,10,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_43420,adUserId,buy coffee maker,"","","","","",1,3,2,3,2,3,2,0,0.0000,0,10,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_46147,adUserId,coffee,"","","","","",1,8,0,8,0,8,0,0,0.0000,0,22,0.0000,0,16,0.0000,0,15,0.0000,0,""
AMZN_USR_46147,adUserId,buy coffee maker,"","","","","",1,4,3,4,3,4,3,0,0.0000,0,22,0.0000,0,16,0.0000,0,15,0.0000,0,""
AMZN_USR_48822,sisDeviceId,buy coffee maker,"","","","","",1,15,0,15,0,15,0,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_48822,sisDeviceId,coffee,"","","","","",1,12,2,12,2,12,2,0,0.0000,0,4,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_46287,sisDeviceId,coffee,"","","","","",1,5,4,5,4,5,4,1,0.0000,0,15,323.9200,8,10,323.9200,8,8,323.9200,8,""
AMZN_USR_46287,sisDeviceId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,1,0.0000,0,15,323.9200,8,10,323.9200,8,8,323.9200,8,""
AMZN_USR_25236,sisDeviceId,buy coffee maker,"","","","","",2,12,2,10,2,8,2,1,23.0000,2,10,219.0000,6,5,0.0000,0,5,0.0000,0,2024-12-31T09:56:21.000Z
AMZN_USR_25236,sisDeviceId,coffee,"","","","","",2,11,5,10,3,9,3,1,23.0000,2,10,219.0000,6,5,0.0000,0,5,0.0000,0,2024-12-31T07:26:47.000Z
AMZN_USR_29162,adBrowserId,coffee,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,3,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_29162,adBrowserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,3,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_44481,sisDeviceId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,21,110.0000,8,17,110.0000,8,16,110.0000,8,""
AMZN_USR_44481,sisDeviceId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,21,110.0000,8,17,110.0000,8,16,110.0000,8,""
AMZN_USR_34063,adUserId,buy coffee maker,"","","","","",1,5,0,3,0,0,0,0,0.0000,0,9,0.0000,0,7,0.0000,0,4,0.0000,0,2024-12-26T01:33:54.000Z
AMZN_USR_34063,adUserId,coffee,"","","","","",1,5,0,2,0,0,0,0,0.0000,0,9,0.0000,0,7,0.0000,0,4,0.0000,0,2024-12-31T00:34:00.000Z
AMZN_USR_50056,adUserId,buy coffee maker,"","","","","",2,16,5,16,5,16,5,0,0.0000,0,25,123.9600,9,21,63.9600,7,19,63.9600,7,""
AMZN_USR_50056,adUserId,coffee,"","","","","",2,8,8,8,8,8,8,0,0.0000,0,25,123.9600,9,21,63.9600,7,19,63.9600,7,""
AMZN_USR_33529,adUserId,buy coffee maker,"","","","","",1,11,3,11,3,11,3,0,0.0000,0,13,0.0000,0,9,0.0000,0,7,0.0000,0,""
AMZN_USR_33529,adUserId,coffee,"","","","","",1,9,3,9,3,9,3,0,0.0000,0,13,0.0000,0,9,0.0000,0,7,0.0000,0,2024-12-31T23:24:26.000Z
AMZN_USR_44285,adBrowserId,coffee,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,5,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_44285,adBrowserId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,5,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_36218,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,6,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_48264,sisDeviceId,coffee,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_48264,sisDeviceId,buy coffee maker,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_46335,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","","","",""
AMZN_USR_41711,adBrowserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,8,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_41711,adBrowserId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,8,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_36664,adUserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,25,0.0000,0,17,0.0000,0,9,0.0000,0,""
AMZN_USR_36664,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,25,0.0000,0,17,0.0000,0,9,0.0000,0,""
AMZN_USR_47005,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,105.0000,3,10,0.0000,0,8,0.0000,0,7,0.0000,0,""
AMZN_USR_38158,adUserId,coffee,"","","","","",2,4,2,2,2,0,1,0,0.0000,0,8,0.0000,0,8,0.0000,0,7,0.0000,0,2024-12-29T20:27:14.000Z
AMZN_USR_38158,adUserId,buy coffee maker,"","","","","",2,7,2,4,2,3,1,0,0.0000,0,8,0.0000,0,8,0.0000,0,7,0.0000,0,2024-12-29T15:07:44.000Z
AMZN_USR_42644,adBrowserId,buy coffee maker,"","","","","",1,2,1,2,1,2,1,0,0.0000,0,9,71.9800,2,6,71.9800,2,3,71.9800,2,""
AMZN_USR_42644,adBrowserId,coffee,"","","","","",1,7,2,7,2,7,2,0,0.0000,0,9,71.9800,2,6,71.9800,2,3,71.9800,2,""
AMZN_USR_29239,adUserId,coffee,"","","","","",1,9,2,9,2,9,2,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_29239,adUserId,buy coffee maker,"","","","","",1,7,4,7,4,7,4,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_27763,adUserId,buy coffee maker,"","","","","",1,5,0,3,0,1,0,0,0.0000,0,15,0.0000,0,11,0.0000,0,7,0.0000,0,2024-12-31T10:23:26.000Z
AMZN_USR_27763,adUserId,coffee,"","","","","",1,4,4,2,1,0,1,0,0.0000,0,15,0.0000,0,11,0.0000,0,7,0.0000,0,2024-12-27T18:03:27.000Z
AMZN_USR_40493,adBrowserId,buy coffee maker,"","","","","",1,21,6,6,4,2,1,0,0.0000,0,9,0.0000,0,6,0.0000,0,3,0.0000,0,2024-12-30T08:40:53.000Z
AMZN_USR_40493,adBrowserId,coffee,"","","","","",1,17,3,5,0,0,0,0,0.0000,0,9,0.0000,0,6,0.0000,0,3,0.0000,0,2024-12-30T17:19:27.000Z
AMZN_USR_23734,adUserId,coffee,"","","","","",1,7,3,7,3,7,3,0,0.0000,0,13,0.0000,0,10,0.0000,0,7,0.0000,0,""
AMZN_USR_23734,adUserId,buy coffee maker,"","","","","",1,11,4,11,4,11,4,0,0.0000,0,13,0.0000,0,10,0.0000,0,7,0.0000,0,""
AMZN_USR_31758,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,12,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_31758,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,12,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_25909,adUserId,coffee,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,7,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_25909,adUserId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,7,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_45557,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,2,63.9600,4,13,121.5000,3,9,0.0000,0,7,0.0000,0,""
AMZN_USR_45557,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,2,63.9600,4,13,121.5000,3,9,0.0000,0,7,0.0000,0,""
AMZN_USR_42756,sisDeviceId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,1,0.0000,0,17,609.3600,35,14,609.3600,35,13,609.3600,35,""
AMZN_USR_42756,sisDeviceId,coffee,"","","","","",1,5,0,5,0,5,0,1,0.0000,0,17,609.3600,35,14,609.3600,35,13,609.3600,35,""
AMZN_USR_45608,adBrowserId,coffee,"","","","","",2,20,6,20,6,20,6,0,0.0000,0,16,0.0000,0,14,0.0000,0,12,0.0000,0,""
AMZN_USR_45608,adBrowserId,buy coffee maker,"","","","","",2,16,5,16,5,16,5,0,0.0000,0,16,0.0000,0,14,0.0000,0,12,0.0000,0,""
AMZN_USR_26854,adUserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,9,0.0000,0,7,0.0000,0,3,0.0000,0,""
AMZN_USR_26854,adUserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,9,0.0000,0,7,0.0000,0,3,0.0000,0,""
AMZN_USR_48420,sisDeviceId,buy coffee maker,"","","","","",2,9,2,8,2,7,1,0,0.0000,0,21,0.0000,0,17,0.0000,0,13,0.0000,0,2024-12-31T15:05:19.000Z
AMZN_USR_48420,sisDeviceId,coffee,"","","","","",2,14,3,13,3,9,2,0,0.0000,0,21,0.0000,0,17,0.0000,0,13,0.0000,0,2024-12-31T02:10:57.000Z
AMZN_USR_46111,adUserId,coffee,"","","","","",1,13,2,13,2,13,2,1,0.0000,0,12,0.0000,0,11,0.0000,0,10,0.0000,0,""
AMZN_USR_46111,adUserId,buy coffee maker,"","","","","",1,9,3,9,3,9,3,1,0.0000,0,12,0.0000,0,11,0.0000,0,10,0.0000,0,""
AMZN_USR_51847,adUserId,coffee,"","","","","",1,10,0,4,0,0,0,0,0.0000,0,11,0.0000,0,10,0.0000,0,9,0.0000,0,2024-12-29T02:58:36.000Z
AMZN_USR_51847,adUserId,buy coffee maker,"","","","","",1,5,0,2,0,0,0,0,0.0000,0,11,0.0000,0,10,0.0000,0,9,0.0000,0,2024-12-28T09:28:24.000Z
AMZN_USR_32817,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,8,39.0000,3,7,0.0000,0,7,0.0000,0,""
AMZN_USR_32817,sisDeviceId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,8,39.0000,3,7,0.0000,0,7,0.0000,0,""
AMZN_USR_36343,adUserId,buy coffee maker,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_36343,adUserId,coffee,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,7,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_45709,adUserId,buy coffee maker,"","","","","",1,10,3,10,3,10,3,0,0.0000,0,5,479.9300,11,5,479.9300,11,5,479.9300,11,""
AMZN_USR_45709,adUserId,coffee,"","","","","",1,12,2,12,2,12,2,0,0.0000,0,5,479.9300,11,5,479.9300,11,5,479.9300,11,""
AMZN_USR_51758,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,13,290.9500,8,13,290.9500,8,13,290.9500,8,""
AMZN_USR_51758,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,13,290.9500,8,13,290.9500,8,13,290.9500,8,""
AMZN_USR_49522,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,4,0.0000,0,3,0.0000,0,1,0.0000,0,""
AMZN_USR_49522,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,4,0.0000,0,3,0.0000,0,1,0.0000,0,""
