search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_3d,total_clicks_3d,total_conversions_30d,total_revenue_30d,total_quantity_30d,total_conversions_15d,total_revenue_15d,total_quantity_15d,total_conversions_3d,total_revenue_3d,total_quantity_3d
1,2,0,0,0,0,0,1,39.98,4,1,39.98,4,0,0,0
2,10,2,7,1,1,0,3,0,0,0,0,0,0,0,0
2,5,0,4,0,2,0,3,0,0,0,0,0,0,0,0
2,7,3,5,2,3,1,0,0,0,0,0,0,0,0,0
2,9,0,9,0,1,0,0,0,0,0,0,0,0,0,0
1,4,1,4,1,0,0,1,0,0,1,0,0,1,0,0
1,4,1,3,1,1,1,1,0,0,1,0,0,1,0,0
2,5,1,4,1,0,0,6,83.98,2,6,83.98,2,2,0,0
2,6,4,6,2,1,0,6,83.98,2,6,83.98,2,2,0,0
1,5,1,4,1,0,0,5,0,0,2,0,0,1,0,0
1,5,1,4,1,0,1,5,0,0,2,0,0,1,0,0
1,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,7,0,6,0,1,0,3,0,0,1,0,0,0,0,0
1,8,0,7,0,3,0,0,0,0,0,0,0,0,0,0
1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0,7,0,2,0,2,144.95,5,0,0,0,0,0,0
2,6,0,2,0,0,0,2,144.95,5,0,0,0,0,0,0
1,7,1,6,0,2,0,7,233.98,7,2,71.98,2,0,0,0
1,10,1,9,1,1,0,7,233.98,7,2,71.98,2,0,0,0
1,2,1,2,0,2,0,1,0,0,1,0,0,0,0,0
1,6,0,5,0,2,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,7,0,0,4,0,0,1,0,0
1,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0
1,7,0,7,0,2,0,2,0,0,2,0,0,1,0,0
1,2,2,2,1,0,0,2,0,0,2,0,0,1,0,0
1,12,3,10,2,3,0,6,0,0,6,0,0,0,0,0
1,3,5,1,5,0,0,6,0,0,6,0,0,0,0,0
1,7,0,7,0,1,0,2,0,0,1,0,0,0,0,0
1,9,1,5,1,2,0,2,0,0,1,0,0,0,0,0
1,6,1,5,1,1,0,5,0,0,3,0,0,2,0,0
1,6,1,4,1,2,1,5,0,0,3,0,0,2,0,0
1,6,3,5,2,1,0,5,0,0,0,0,0,0,0,0
1,5,0,2,0,0,0,5,0,0,0,0,0,0,0,0
1,6,0,6,0,2,0,0,0,0,0,0,0,0,0,0
1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3,1,1,1,0,1,3,29.98,2,1,29.98,2,1,29.98,2
1,2,0,2,0,0,0,3,29.98,2,1,29.98,2,1,29.98,2
1,14,3,9,3,1,2,4,34.5,3,3,0,0,0,0,0
1,7,2,5,1,0,0,4,34.5,3,3,0,0,0,0,0
1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,3,1,3,0,1,0,8,0,0,7,0,0,3,0,0
1,4,0,4,0,1,0,8,0,0,7,0,0,3,0,0
1,3,3,2,3,0,0,5,46,4,3,0,0,0,0,0
1,4,0,4,0,1,0,5,46,4,3,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
1,8,2,4,1,1,0,2,0,0,1,0,0,0,0,0
1,8,1,7,0,2,0,2,0,0,1,0,0,0,0,0
2,7,0,2,0,1,0,8,271.96,8,1,0,0,0,0,0
2,7,2,3,1,1,0,8,271.96,8,1,0,0,0,0,0
1,2,2,1,2,0,0,4,0,0,3,0,0,1,0,0
1,2,1,2,1,1,1,4,0,0,3,0,0,1,0,0
2,10,1,8,1,2,0,7,0,0,3,0,0,2,0,0
2,9,2,7,2,2,1,7,0,0,3,0,0,2,0,0
2,6,0,2,0,0,0,2,0,0,1,0,0,0,0,0
2,6,0,3,0,0,0,2,0,0,1,0,0,0,0,0
2,5,1,4,1,2,0,7,106,7,3,46,4,1,46,4
2,10,2,6,1,3,1,7,106,7,3,46,4,1,46,4
1,1,3,1,2,0,1,3,0,0,3,0,0,1,0,0
1,4,0,3,0,1,0,3,0,0,3,0,0,1,0,0
1,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,3,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1,11,1,6,0,0,0,,,,,,,,,
1,2,0,1,0,0,0,,,,,,,,,
1,8,1,7,1,1,0,8,0,0,7,0,0,1,0,0
1,6,2,4,2,0,2,8,0,0,7,0,0,1,0,0
1,3,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,4,2,4,1,1,1,1,0,0,1,0,0,0,0,0
1,6,5,4,3,1,1,3,0,0,3,0,0,1,0,0
1,16,3,13,3,3,1,3,0,0,3,0,0,1,0,0
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,5,0,1,0,1,0,0,0,0,0,0,0,0
1,7,2,6,1,3,0,1,0,0,0,0,0,0,0,0
1,3,1,3,1,1,0,12,88,5,6,30,1,1,0,0
1,9,4,6,2,2,0,12,88,5,6,30,1,1,0,0
1,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0
1,3,1,3,1,0,0,2,0,0,0,0,0,0,0,0
1,4,1,4,1,0,1,7,0,0,2,0,0,0,0,0
1,4,2,3,2,1,0,7,0,0,2,0,0,0,0,0
1,5,0,3,0,0,0,9,0,0,5,0,0,3,0,0
1,6,1,5,1,1,1,9,0,0,5,0,0,3,0,0
1,3,0,2,0,1,0,5,39.98,2,0,0,0,0,0,0
1,1,0,0,0,0,0,5,39.98,2,0,0,0,0,0,0
2,11,2,6,0,0,0,1,0,0,0,0,0,0,0,0
2,12,1,6,0,1,0,1,0,0,0,0,0,0,0,0
1,5,2,5,2,0,0,2,0,0,2,0,0,0,0,0
1,3,1,3,1,1,0,2,0,0,2,0,0,0,0,0
1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,2,1,0,0,4,0,0,0,0,0,0,0,0
1,2,1,1,1,0,1,4,0,0,0,0,0,0,0,0
1,2,1,2,1,0,0,4,0,0,3,0,0,0,0,0
1,6,0,3,0,1,0,4,0,0,3,0,0,0,0,0
1,8,0,7,0,2,0,3,0,0,2,0,0,1,0,0
1,5,0,5,0,3,0,3,0,0,2,0,0,1,0,0
1,7,2,5,2,2,1,0,0,0,0,0,0,0,0,0
1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,1,0,0,1,0,0,0,0,0
1,5,2,3,2,1,1,1,0,0,1,0,0,0,0,0
1,9,1,5,1,0,1,6,0,0,5,0,0,1,0,0
1,9,1,8,1,2,1,6,0,0,5,0,0,1,0,0
1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0
1,6,0,4,0,1,0,2,0,0,1,0,0,0,0,0
1,3,2,2,2,1,0,2,0,0,1,0,0,0,0,0
1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,6,1,5,1,1,1,0,0,0,0,0,0,0,0,0
1,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0
1,4,0,3,0,2,0,1,0,0,0,0,0,0,0,0
2,5,2,2,1,1,0,5,96,2,3,0,0,2,0,0
2,3,1,1,0,0,0,5,96,2,3,0,0,2,0,0
3,12,2,9,1,1,0,2,0,0,2,0,0,1,0,0
3,17,2,14,2,3,0,2,0,0,2,0,0,1,0,0
3,15,1,11,0,2,0,1,0,0,1,0,0,0,0,0
3,15,2,12,2,4,2,1,0,0,1,0,0,0,0,0
1,6,0,6,0,3,0,1,0,0,1,0,0,0,0,0
1,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0
1,9,1,7,0,1,0,10,0,0,7,0,0,1,0,0
1,8,1,8,1,1,0,10,0,0,7,0,0,1,0,0
2,12,4,7,4,4,0,5,0,0,4,0,0,1,0,0
2,9,4,6,2,1,0,5,0,0,4,0,0,1,0,0
2,9,3,8,2,2,1,5,0,0,5,0,0,1,0,0
2,5,2,3,2,1,2,5,0,0,5,0,0,1,0,0
1,2,0,2,0,1,0,1,0,0,1,0,0,0,0,0
1,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0
1,8,2,6,2,1,0,7,0,0,3,0,0,0,0,0
1,2,1,2,1,2,0,7,0,0,3,0,0,0,0,0
2,3,1,2,0,0,0,5,0,0,3,0,0,0,0,0
2,5,1,2,1,1,0,5,0,0,3,0,0,0,0,0
1,5,0,5,0,2,0,2,0,0,0,0,0,0,0,0
1,3,0,3,0,2,0,2,0,0,0,0,0,0,0,0
2,10,4,9,2,2,1,6,0,0,6,0,0,3,0,0
2,10,1,5,1,1,0,6,0,0,6,0,0,3,0,0
1,3,1,2,1,0,0,2,0,0,2,0,0,1,0,0
1,6,0,6,0,3,0,2,0,0,2,0,0,1,0,0
1,4,0,4,0,1,0,1,0,0,1,0,0,0,0,0
1,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0
1,6,1,5,1,1,1,3,0,0,3,0,0,0,0,0
1,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0
1,4,2,3,2,2,1,4,0,0,1,0,0,1,0,0
1,7,3,5,2,0,0,4,0,0,1,0,0,1,0,0
1,6,2,4,2,1,0,8,0,0,1,0,0,0,0,0
1,2,0,2,0,1,0,8,0,0,1,0,0,0,0,0
1,7,1,5,1,1,0,7,272.93,10,0,0,0,0,0,0
1,2,0,2,0,0,0,7,272.93,10,0,0,0,0,0,0
2,11,0,6,0,2,0,0,0,0,0,0,0,0,0,0
2,10,0,7,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,5,0,0,3,0,0,1,0,0
1,2,0,0,0,0,0,5,0,0,3,0,0,1,0,0
1,3,2,2,2,1,1,10,0,0,6,0,0,1,0,0
1,0,1,0,1,0,1,10,0,0,6,0,0,1,0,0
1,2,1,2,1,0,0,6,0,0,4,0,0,0,0,0
1,2,0,2,0,0,0,6,0,0,4,0,0,0,0,0
1,4,1,0,0,0,0,5,0,0,2,0,0,0,0,0
1,2,0,0,0,0,0,5,0,0,2,0,0,0,0,0
2,13,1,7,0,3,0,5,0,0,1,0,0,0,0,0
2,11,1,6,0,4,0,5,0,0,1,0,0,0,0,0
1,3,1,2,1,0,0,6,0,0,5,0,0,2,0,0
1,1,2,1,2,0,1,6,0,0,5,0,0,2,0,0
1,5,1,5,1,2,0,3,0,0,2,0,0,0,0,0
1,4,3,4,3,0,0,3,0,0,2,0,0,0,0,0
2,7,3,5,3,1,0,9,0,0,8,0,0,1,0,0
2,6,1,4,1,2,0,9,0,0,8,0,0,1,0,0
1,8,1,6,1,4,1,8,111.96,4,5,0,0,3,0,0
1,11,3,4,3,0,1,8,111.96,4,5,0,0,3,0,0
2,14,0,8,0,1,0,5,0,0,4,0,0,2,0,0
2,4,1,3,1,2,0,5,0,0,4,0,0,2,0,0
1,12,1,9,0,3,0,3,0,0,2,0,0,0,0,0
1,7,3,6,3,1,0,3,0,0,2,0,0,0,0,0
1,2,1,2,1,2,0,2,0,0,2,0,0,1,0,0
1,4,2,3,2,1,0,2,0,0,2,0,0,1,0,0
1,8,1,4,1,2,1,5,0,0,4,0,0,2,0,0
1,5,1,4,0,0,0,5,0,0,4,0,0,2,0,0
2,11,1,9,0,1,0,1,0,0,1,0,0,0,0,0
2,6,2,5,2,0,1,1,0,0,1,0,0,0,0,0
1,5,3,5,3,1,0,1,59.97,3,1,59.97,3,1,59.97,3
1,3,0,3,0,0,0,1,59.97,3,1,59.97,3,1,59.97,3
1,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0
1,7,1,6,1,1,0,0,0,0,0,0,0,0,0,0
1,5,1,4,1,1,0,2,0,0,1,0,0,0,0,0
1,7,0,5,0,3,0,2,0,0,1,0,0,0,0,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,9,4,5,3,1,1,5,0,0,2,0,0,0,0,0
1,9,3,9,3,1,0,5,0,0,2,0,0,0,0,0
1,7,1,3,1,0,0,1,0,0,1,0,0,1,0,0
1,5,0,3,0,0,0,1,0,0,1,0,0,1,0,0
1,5,0,3,0,0,0,1,0,0,1,0,0,0,0,0
1,3,3,2,2,0,0,1,0,0,1,0,0,0,0,0
1,10,1,8,0,1,0,3,0,0,1,0,0,0,0,0
1,5,3,4,2,0,0,3,0,0,1,0,0,0,0,0
2,8,4,2,3,0,0,6,149.97,3,2,0,0,1,0,0
2,4,2,2,1,0,0,6,149.97,3,2,0,0,1,0,0
1,5,1,4,0,0,0,5,0,0,1,0,0,0,0,0
1,9,0,7,0,1,0,5,0,0,1,0,0,0,0,0
1,6,0,4,0,2,0,6,0,0,5,0,0,1,0,0
1,1,1,1,1,1,0,6,0,0,5,0,0,1,0,0
1,5,1,3,0,2,0,1,0,0,1,0,0,0,0,0
1,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,14,2,0,0,0,0,5,0,0,0,0,0,0,0,0
1,2,2,0,0,0,0,4,0,0,2,0,0,2,0,0
1,1,0,0,0,0,0,4,0,0,2,0,0,2,0,0
1,1,2,1,2,0,0,10,0,0,3,0,0,1,0,0
1,3,0,2,0,0,0,10,0,0,3,0,0,1,0,0
1,4,1,3,0,1,0,2,0,0,2,0,0,0,0,0
1,3,1,3,0,0,0,2,0,0,2,0,0,0,0,0
1,2,1,2,1,0,0,7,0,0,6,0,0,0,0,0
1,9,1,5,0,3,0,7,0,0,6,0,0,0,0,0
1,5,0,0,0,0,0,1,77.98,2,0,0,0,0,0,0
1,6,1,0,0,0,0,1,77.98,2,0,0,0,0,0,0
2,9,2,6,2,0,0,17,0,0,12,0,0,5,0,0
2,6,1,5,0,1,0,17,0,0,12,0,0,5,0,0
1,5,0,4,0,1,0,1,0,0,0,0,0,0,0,0
1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,1,3,1,1,1,7,0,0,5,0,0,2,0,0
1,4,2,3,1,0,0,7,0,0,5,0,0,2,0,0
2,8,4,5,4,2,0,5,0,0,4,0,0,0,0,0
2,16,2,11,1,3,1,5,0,0,4,0,0,0,0,0
1,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0
1,3,2,2,1,1,0,3,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,7,0,0,4,0,0,0,0,0
1,1,1,0,0,0,0,7,0,0,4,0,0,0,0,0
1,3,0,3,0,0,0,4,0,0,3,0,0,2,0,0
1,3,1,3,1,0,0,4,0,0,3,0,0,2,0,0
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,1,0,0,0,5,0,0,3,0,0,1,0,0
1,3,0,2,0,1,0,5,0,0,3,0,0,1,0,0
1,3,2,0,0,0,0,5,0,0,2,0,0,0,0,0
1,0,2,0,0,0,0,5,0,0,2,0,0,0,0,0
1,3,0,2,0,1,0,4,0,0,3,0,0,1,0,0
1,1,0,1,0,0,0,4,0,0,3,0,0,1,0,0
1,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0
1,4,1,0,0,0,0,3,0,0,3,0,0,0,0,0
3,17,4,10,3,3,1,4,0,0,3,0,0,1,0,0
3,16,5,8,4,3,1,4,0,0,3,0,0,1,0,0
1,14,1,11,0,3,0,1,0,0,1,0,0,0,0,0
1,4,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,9,2,6,2,2,0,5,80,2,3,80,2,0,0,0
1,8,1,6,1,0,1,5,80,2,3,80,2,0,0,0
1,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0
1,3,1,2,1,1,0,2,0,0,2,0,0,1,0,0
1,5,3,4,3,2,1,10,0,0,10,0,0,3,0,0
1,7,3,6,3,0,1,10,0,0,10,0,0,3,0,0
1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,3,5,3,0,2,5,0,0,2,0,0,1,0,0
2,12,2,8,2,3,0,5,0,0,2,0,0,1,0,0
1,7,2,4,1,0,0,1,0,0,1,0,0,0,0,0
1,11,2,7,2,4,2,1,0,0,1,0,0,0,0,0
1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2,6,4,4,2,0,0,6,0,0,6,0,0,1,0,0
2,9,0,7,0,3,0,6,0,0,6,0,0,1,0,0
1,3,1,1,1,1,1,6,199.96,4,6,199.96,4,3,199.96,4
1,4,1,4,1,1,0,6,199.96,4,6,199.96,4,3,199.96,4
1,2,1,0,0,0,0,1,38.97,3,0,0,0,0,0,0
1,4,1,0,0,0,0,1,38.97,3,0,0,0,0,0,0
1,8,1,7,0,1,0,3,44.97,3,3,44.97,3,0,0,0
1,2,0,1,0,0,0,3,44.97,3,3,44.97,3,0,0,0
1,3,1,3,1,2,1,3,0,0,1,0,0,0,0,0
1,1,0,1,0,1,0,3,0,0,1,0,0,0,0,0
1,7,2,7,2,3,0,7,0,0,4,0,0,0,0,0
1,6,6,5,6,1,2,7,0,0,4,0,0,0,0,0
1,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0
1,4,0,4,0,1,0,1,0,0,1,0,0,0,0,0
1,2,1,2,1,1,0,2,0,0,2,0,0,0,0,0
1,2,1,2,0,0,0,2,0,0,2,0,0,0,0,0
1,6,3,4,3,0,0,3,0,0,3,0,0,1,0,0
1,10,2,10,2,2,2,3,0,0,3,0,0,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,5,1,4,1,0,0,4,0,0,4,0,0,2,0,0
1,4,3,4,3,0,0,4,0,0,4,0,0,2,0,0
1,13,1,6,1,2,0,6,0,0,3,0,0,1,0,0
1,8,0,6,0,2,0,6,0,0,3,0,0,1,0,0
2,13,1,8,0,0,0,3,0,0,3,0,0,0,0,0
2,16,2,7,2,3,1,3,0,0,3,0,0,0,0,0
1,11,1,9,1,3,0,1,0,0,1,0,0,0,0,0
1,12,0,10,0,0,0,1,0,0,1,0,0,0,0,0
1,6,1,4,1,0,1,11,0,0,10,0,0,4,0,0
1,8,1,5,1,1,0,11,0,0,10,0,0,4,0,0
1,7,0,6,0,1,0,4,0,0,3,0,0,1,0,0
1,3,1,2,1,1,0,4,0,0,3,0,0,1,0,0
1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,2,0,2,0,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
1,4,0,3,0,0,0,1,0,0,1,0,0,0,0,0
1,6,2,5,0,3,0,1,0,0,1,0,0,0,0,0
1,5,1,4,1,0,0,7,0,0,2,0,0,0,0,0
1,13,2,10,1,3,0,7,0,0,2,0,0,0,0,0
1,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,7,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0
1,4,0,3,0,0,0,2,0,0,2,0,0,0,0,0
1,4,4,3,3,0,2,2,0,0,2,0,0,0,0,0
1,7,2,7,2,2,0,4,0,0,4,0,0,3,0,0
1,5,1,4,1,0,0,4,0,0,4,0,0,3,0,0
2,2,0,0,0,0,0,3,0,0,3,0,0,1,0,0
2,10,1,10,1,1,0,3,0,0,3,0,0,1,0,0
1,1,3,0,0,0,0,4,50,2,0,0,0,0,0,0
1,5,2,0,0,0,0,4,50,2,0,0,0,0,0,0
1,10,1,10,1,2,0,13,0,0,10,0,0,2,0,0
1,7,2,5,0,2,0,13,0,0,10,0,0,2,0,0
1,2,0,2,0,1,0,7,0,0,3,0,0,2,0,0
1,4,0,4,0,1,0,7,0,0,3,0,0,2,0,0
1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3,0,2,0,0,0,4,0,0,2,0,0,1,0,0
2,8,0,4,0,1,0,4,0,0,2,0,0,1,0,0
1,10,0,8,0,1,0,2,0,0,1,0,0,0,0,0
1,6,3,4,3,2,1,2,0,0,1,0,0,0,0,0
1,4,2,0,0,0,0,6,0,0,0,0,0,0,0,0
1,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1,7,0,6,0,3,0,6,0,0,2,0,0,1,0,0
1,4,1,4,1,1,0,6,0,0,2,0,0,1,0,0
1,9,2,7,1,2,0,10,0,0,10,0,0,2,0,0
1,14,2,10,1,4,0,10,0,0,10,0,0,2,0,0
1,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0
1,7,0,6,0,1,0,10,0,0,4,0,0,1,0,0
1,2,3,1,3,0,0,10,0,0,4,0,0,1,0,0
1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,16,3,15,1,4,0,3,0,0,2,0,0,1,0,0
2,18,2,15,1,2,1,3,0,0,2,0,0,1,0,0
1,9,4,6,3,2,0,7,0,0,4,0,0,2,0,0
1,10,3,5,2,1,0,7,0,0,4,0,0,2,0,0
1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,0,5,0,0,2,0,0,1,0,0
1,4,2,3,2,1,0,5,0,0,2,0,0,1,0,0
1,12,3,7,2,3,1,5,0,0,3,0,0,1,0,0
1,9,0,4,0,0,0,5,0,0,3,0,0,1,0,0
1,3,1,2,1,1,0,6,0,0,1,0,0,0,0,0
1,13,2,8,1,3,0,6,0,0,1,0,0,0,0,0
2,13,2,12,1,3,1,3,0,0,2,0,0,2,0,0
2,9,1,8,1,3,1,3,0,0,2,0,0,2,0,0
1,5,4,5,4,2,2,7,0,0,4,0,0,1,0,0
1,4,3,2,2,1,0,7,0,0,4,0,0,1,0,0
1,4,1,3,1,1,0,3,0,0,3,0,0,2,0,0
1,4,0,4,0,0,0,3,0,0,3,0,0,2,0,0
2,18,2,14,2,1,0,6,0,0,3,0,0,1,0,0
2,15,4,10,3,0,0,6,0,0,3,0,0,1,0,0
1,2,0,0,0,0,0,6,0,0,4,0,0,2,0,0
1,6,1,0,0,0,0,6,0,0,4,0,0,2,0,0
1,1,3,1,2,1,0,2,0,0,2,0,0,0,0,0
1,10,1,6,1,2,0,2,0,0,2,0,0,0,0,0
1,5,2,4,2,1,1,1,0,0,1,0,0,0,0,0
1,4,1,3,1,0,0,1,0,0,1,0,0,0,0,0
1,10,0,7,0,2,0,1,0,0,0,0,0,0,0,0
1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0
2,11,1,7,1,2,0,5,0,0,4,0,0,2,0,0
2,13,1,9,0,3,0,5,0,0,4,0,0,2,0,0
2,9,1,7,0,2,0,4,0,0,3,0,0,1,0,0
2,8,3,6,2,2,1,4,0,0,3,0,0,1,0,0
1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0
2,5,1,3,0,0,0,5,0,0,3,0,0,2,0,0
2,12,0,9,0,1,0,5,0,0,3,0,0,2,0,0
1,4,0,4,0,1,0,6,0,0,3,0,0,1,0,0
1,4,1,4,1,2,0,6,0,0,3,0,0,1,0,0
1,3,0,1,0,0,0,7,0,0,5,0,0,2,0,0
1,4,2,2,2,1,1,7,0,0,5,0,0,2,0,0
1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,2,1,0,0,2,0,0,0,0,0,0,0,0
1,5,2,4,1,1,0,2,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,2,1,0,1,12,0,0,4,0,0,1,0,0
1,7,0,5,0,1,0,12,0,0,4,0,0,1,0,0
1,3,2,2,0,1,0,4,0,0,4,0,0,3,0,0
1,4,1,3,1,1,0,4,0,0,4,0,0,3,0,0
1,7,2,5,2,2,0,6,0,0,6,0,0,3,0,0
1,5,0,2,0,0,0,6,0,0,6,0,0,3,0,0
1,4,0,2,0,0,0,,,,,,,,,
1,2,0,1,0,0,0,,,,,,,,,
1,2,0,2,0,1,0,1,0,0,1,0,0,1,0,0
1,3,1,2,1,1,0,1,0,0,1,0,0,1,0,0
1,4,2,4,2,1,0,4,0,0,4,0,0,0,0,0
1,3,1,2,1,0,0,4,0,0,4,0,0,0,0,0
1,15,1,14,1,7,1,9,0,0,9,0,0,0,0,0
1,9,2,7,0,1,0,9,0,0,9,0,0,0,0,0
1,8,0,5,0,1,0,4,300.47,18,3,300.47,18,1,80,7
1,5,0,4,0,1,0,4,300.47,18,3,300.47,18,1,80,7
1,6,0,0,0,0,0,7,0,0,4,0,0,1,0,0
1,5,1,0,0,0,0,7,0,0,4,0,0,1,0,0
1,3,1,3,1,2,1,4,0,0,3,0,0,1,0,0
1,3,2,2,2,0,1,4,0,0,3,0,0,1,0,0
1,3,0,0,0,0,0,3,0,0,2,0,0,2,0,0
1,3,2,2,2,1,2,3,0,0,2,0,0,2,0,0
1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,0,0,7,0,0,1,0,0,0,0,0
1,7,1,4,1,2,1,7,0,0,1,0,0,0,0,0
1,3,2,3,2,1,1,5,0,0,1,0,0,0,0,0
1,8,0,5,0,1,0,5,0,0,1,0,0,0,0,0
1,4,2,2,1,0,1,5,0,0,3,0,0,3,0,0
1,4,1,2,1,0,0,5,0,0,3,0,0,3,0,0
1,3,0,2,0,0,0,,,,,,,,,
1,4,0,4,0,1,0,,,,,,,,,
1,1,0,0,0,0,0,9,96,2,3,96,2,1,96,2
1,1,1,0,0,0,0,9,96,2,3,96,2,1,96,2
1,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0
1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,5,2,5,2,0,1,2,0,0,2,0,0,0,0,0
1,1,1,1,1,0,0,2,0,0,2,0,0,0,0,0
1,7,1,5,1,1,0,1,0,0,1,0,0,1,0,0
1,10,0,8,0,2,0,1,0,0,1,0,0,1,0,0
1,2,1,1,0,0,0,6,0,0,3,0,0,0,0,0
1,4,0,3,0,1,0,6,0,0,3,0,0,0,0,0
2,19,3,17,2,4,0,6,0,0,2,0,0,0,0,0
2,21,2,17,1,5,0,6,0,0,2,0,0,0,0,0
1,1,1,1,1,0,1,4,0,0,4,0,0,2,0,0
1,5,2,3,0,1,0,4,0,0,4,0,0,2,0,0
1,3,0,2,0,0,0,8,0,0,4,0,0,0,0,0
1,3,1,2,1,0,0,8,0,0,4,0,0,0,0,0
